學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別,男生計,女生計,總計
21,國立暨南國際大學,340307,國際企業學系,D 日,B 學士,17,44,22,41,17,45,19,40,0,0,0,0,0,0,2,5,08 南投縣,1 一般,77,175,252
21,國立暨南國際大學,340501,財務金融學系,D 日,M 碩士,11,7,11,2,6,3,1,0,0,0,0,0,0,0,0,0,08 南投縣,1 一般,29,12,41
21,國立暨南國際大學,340501,財務金融學系,D 日,B 學士,32,35,21,41,22,39,31,34,0,0,0,0,0,0,6,1,08 南投縣,1 一般,112,150,262
21,國立暨南國際大學,349985,新興產業策略與發展博士學位學程,D 日,D 博士,8,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,08 南投縣,1 一般,10,3,13
21,國立暨南國際大學,440102,應用化學系,D 日,D 博士,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,08 南投縣,1 一般,5,2,7
21,國立暨南國際大學,440102,應用化學系,D 日,M 碩士,18,13,20,8,11,5,0,0,0,0,0,0,0,0,0,0,08 南投縣,1 一般,49,26,75
21,國立暨南國際大學,440102,應用化學系生物醫學碩士班,D 日,M 碩士,3,4,4,1,1,2,0,1,0,0,0,0,0,0,1,0,08 南投縣,1 一般,9,8,17
21,國立暨南國際大學,440102,應用化學系,D 日,B 學士,34,20,26,14,29,18,28,18,0,0,0,0,0,0,5,0,08 南投縣,1 一般,122,70,192
21,國立暨南國際大學,480109,資訊管理學系,D 日,M 碩士,22,8,26,13,10,4,3,0,0,0,0,0,0,0,0,0,08 南投縣,1 一般,61,25,86
21,國立暨南國際大學,480109,資訊管理學系,D 日,B 學士,32,28,33,24,37,18,29,22,0,0,0,0,0,0,10,1,08 南投縣,1 一般,141,93,234
21,國立暨南國際大學,520101,電機工程學系,D 日,D 博士,3,1,0,0,1,1,5,0,1,0,2,1,0,0,2,0,08 南投縣,1 一般,14,3,17
21,國立暨南國際大學,520101,電機工程學系通訊工程博士班,D 日,D 博士,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,08 南投縣,1 一般,2,0,2
21,國立暨南國際大學,520101,電機工程學系,D 日,M 碩士,38,2,40,1,15,0,4,0,0,0,0,0,0,0,0,0,08 南投縣,1 一般,97,3,100
21,國立暨南國際大學,520101,電機工程學系通訊工程碩士班,D 日,M 碩士,5,1,10,0,9,1,2,1,0,0,0,0,0,0,0,0,08 南投縣,1 一般,26,3,29
21,國立暨南國際大學,520101,電機工程學系,D 日,B 學士,55,4,52,5,54,2,45,9,0,0,0,0,0,0,7,0,08 南投縣,1 一般,213,20,233
21,國立暨南國際大學,520108,光電科技碩士學位學程,N 職,M 碩士,14,1,16,1,9,0,3,0,1,0,1,0,0,0,0,0,08 南投縣,1 一般,44,2,46
21,國立暨南國際大學,520114,資訊工程學系,D 日,D 博士,2,0,3,1,3,0,1,0,0,0,2,1,0,1,1,0,08 南投縣,1 一般,12,3,15
21,國立暨南國際大學,520114,資訊工程學系,D 日,M 碩士,34,5,32,5,6,0,3,1,0,0,0,0,0,0,0,0,08 南投縣,1 一般,75,11,86
21,國立暨南國際大學,520114,資訊工程學系,D 日,B 學士,49,12,40,13,37,16,35,10,0,0,0,0,0,0,5,0,08 南投縣,1 一般,166,51,217
21,國立暨南國際大學,520301,土木工程學系,D 日,D 博士,0,1,4,0,0,1,0,2,4,2,4,0,1,0,1,0,08 南投縣,1 一般,14,6,20
21,國立暨南國際大學,520301,土木工程學系,D 日,M 碩士,13,0,9,3,9,1,4,0,0,0,0,0,0,0,1,0,08 南投縣,1 一般,36,4,40
21,國立暨南國際大學,520301,土木工程學系,D 日,B 學士,46,7,37,7,35,9,31,8,0,0,0,0,0,0,5,0,08 南投縣,1 一般,154,31,185
21,國立暨南國際大學,520509,應用材料及光電工程學系,D 日,M 碩士,7,2,12,0,3,0,0,0,0,0,0,0,0,0,0,0,08 南投縣,1 一般,22,2,24
21,國立暨南國際大學,520509,應用材料及光電工程學系,D 日,B 學士,40,10,38,11,39,4,38,9,0,0,0,0,0,0,6,0,08 南投縣,1 一般,161,34,195
21,國立暨南國際大學,760301,社會政策與社會工作學系,D 日,D 博士,2,3,2,1,0,5,1,1,1,3,3,2,2,1,1,0,08 南投縣,1 一般,12,16,28
21,國立暨南國際大學,760301,社會政策與社會工作學系,D 日,M 碩士,10,13,4,21,6,21,2,12,0,0,0,0,0,0,1,8,08 南投縣,1 一般,23,75,98
21,國立暨南國際大學,760301,社會政策與社會工作學系,D 日,B 學士,19,41,10,43,12,43,18,38,0,0,0,0,0,0,2,2,08 南投縣,1 一般,61,167,228
21,國立暨南國際大學,760301,社會政策與社會工作學系二年制在職專班,N 修,C 二技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,08 南投縣,2 技職,0,1,1
21,國立暨南國際大學,810247,觀光休閒與餐旅管理學系,D 日,M 碩士,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,08 南投縣,1 一般,3,8,11
21,國立暨南國際大學,810247,觀光休閒與餐旅管理學系,D 日,B 學士,44,75,43,72,34,76,34,85,0,0,0,0,0,0,3,5,08 南投縣,1 一般,158,313,471
22,國立臺灣科技大學,140812,數位學習與教育研究所,D 日,D 博士,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,3,3,6
22,國立臺灣科技大學,140812,數位學習與教育研究所,D 日,M 碩士,3,19,5,11,2,5,1,2,0,0,0,0,0,0,0,0,30 臺北市,2 技職,11,37,48
22,國立臺灣科技大學,140812,數位學習與教育研究所,N 職,M 碩士,2,13,6,12,0,3,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,8,28,36
22,國立臺灣科技大學,220303,應用外語系,D 日,M 碩士,4,12,0,9,3,6,0,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職,7,28,35
22,國立臺灣科技大學,220303,應用外語系,D 日,B 四技,8,25,7,27,18,41,10,39,0,0,0,0,0,0,3,8,30 臺北市,2 技職,46,140,186
22,國立臺灣科技大學,220303,應用外語系,D 日,C 二技,0,0,0,0,5,21,0,9,0,0,0,0,0,0,0,3,30 臺北市,2 技職,5,33,38
22,國立臺灣科技大學,220303,應用外語系,N 職,M 碩士,2,9,0,8,4,6,1,3,0,0,0,0,0,0,0,0,30 臺北市,2 技職,7,26,33
22,國立臺灣科技大學,220303,應用外語系,N 修,C 二技,0,0,0,0,4,9,4,9,0,0,0,0,0,0,6,7,30 臺北市,2 技職,14,25,39
22,國立臺灣科技大學,230111,創意設計學士班,D 日,B 四技,20,25,14,28,11,29,15,30,0,0,0,0,0,0,4,4,30 臺北市,2 技職,64,116,180
22,國立臺灣科技大學,230301,工商業設計系,D 日,D 博士,8,5,3,2,3,4,2,2,3,4,4,2,1,3,1,0,30 臺北市,2 技職,25,22,47
22,國立臺灣科技大學,230301,工商業設計系,D 日,M 碩士,14,34,14,17,6,16,7,6,0,0,0,0,0,0,0,0,30 臺北市,2 技職,41,73,114
22,國立臺灣科技大學,230301,工商業設計系,D 日,B 四技,20,41,14,43,29,59,23,50,0,0,0,0,0,0,12,15,30 臺北市,2 技職,98,208,306
22,國立臺灣科技大學,230301,工商業設計系,N 職,M 碩士,11,4,8,4,3,6,6,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職,28,15,43
22,國立臺灣科技大學,340301,企業管理系,D 日,D 博士,8,9,11,8,5,1,6,4,0,3,4,1,1,1,0,0,30 臺北市,2 技職,35,27,62
22,國立臺灣科技大學,340301,企業管理系,D 日,M 碩士,32,21,19,34,4,6,1,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職,56,62,118
22,國立臺灣科技大學,340301,企業管理系,D 日,B 四技,20,36,18,40,31,65,22,71,0,0,0,0,0,0,4,13,30 臺北市,2 技職,95,225,320
22,國立臺灣科技大學,340301,企業管理系,D 日,C 二技,0,0,0,0,6,8,4,14,0,0,0,0,0,0,0,0,30 臺北市,2 技職,10,22,32
22,國立臺灣科技大學,340301,企業管理系,N 職,M 碩士,17,14,15,10,3,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,35,24,59
22,國立臺灣科技大學,340306,管理研究所,D 日,D 博士,6,4,11,6,4,0,3,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職,24,11,35
22,國立臺灣科技大學,340306,管理研究所,N 職,D 博士,0,0,0,0,0,0,1,0,3,0,4,1,8,3,2,1,30 臺北市,2 技職,18,5,23
22,國立臺灣科技大學,340306,管理研究所,N 職,M 碩士,45,16,34,18,4,0,2,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,85,34,119
22,國立臺灣科技大學,340501,財務金融研究所,D 日,D 博士,3,0,4,1,1,0,0,0,1,0,0,1,0,0,0,0,30 臺北市,2 技職,9,2,11
22,國立臺灣科技大學,340501,財務金融研究所,D 日,M 碩士,13,16,5,16,2,4,1,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,21,36,57
22,國立臺灣科技大學,340501,財務金融研究所,N 職,M 碩士,9,16,10,10,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,19,26,45
22,國立臺灣科技大學,349901,科技管理研究所,D 日,M 碩士,8,12,4,7,2,2,2,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,16,21,37
22,國立臺灣科技大學,349906,工業管理系,D 日,D 博士,16,7,12,5,9,5,5,4,2,3,0,0,2,0,1,0,30 臺北市,2 技職,47,24,71
22,國立臺灣科技大學,349906,工業管理系,D 日,M 碩士,35,33,31,16,3,1,1,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,70,50,120
22,國立臺灣科技大學,349906,工業管理系,D 日,B 四技,40,17,42,16,56,28,52,17,0,0,0,0,0,0,7,2,30 臺北市,2 技職,197,80,277
22,國立臺灣科技大學,349906,工業管理系,D 日,C 二技,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,4,1,5
22,國立臺灣科技大學,349906,工業管理系,N 職,M 碩士,25,4,24,7,4,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,53,11,64
22,國立臺灣科技大學,349989,智慧財產權學士學位學程,D 日,X 4+X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,30 臺北市,2 技職,7,6,13
22,國立臺灣科技大學,349999,管理學院MBA,D 日,M 碩士,15,26,10,27,2,5,2,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職,29,59,88
22,國立臺灣科技大學,349999,管理學士班,D 日,B 四技,14,23,16,22,16,18,16,18,0,0,0,0,0,0,1,1,30 臺北市,2 技職,63,82,145
22,國立臺灣科技大學,380213,專利研究所,D 日,M 碩士,6,9,8,7,1,2,1,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職,16,19,35
22,國立臺灣科技大學,449902,應用科技研究所,D 日,D 博士,18,9,15,7,13,2,7,0,6,2,4,1,1,1,0,0,30 臺北市,2 技職,64,22,86
22,國立臺灣科技大學,449902,應用科技研究所材料科技學程,D 日,D 博士,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,30 臺北市,2 技職,4,0,4
22,國立臺灣科技大學,449902,應用科技研究所,D 日,M 碩士,6,10,5,3,1,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,12,13,25
22,國立臺灣科技大學,449902,應用科技學士學位學程,D 日,B 四技,0,0,0,0,5,3,9,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職,14,4,18
22,國立臺灣科技大學,449902,應用科技研究所材料科技學程,N 職,D 博士,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30 臺北市,2 技職,2,0,2
22,國立臺灣科技大學,480109,資訊管理系,D 日,D 博士,11,3,9,3,11,2,7,3,1,1,4,1,7,2,1,0,30 臺北市,2 技職,51,15,66
22,國立臺灣科技大學,480109,資訊管理系,D 日,M 碩士,37,31,26,32,8,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,71,64,135
22,國立臺灣科技大學,480109,資訊管理系,D 日,B 四技,30,14,38,10,38,13,38,21,0,0,0,0,0,0,10,3,30 臺北市,2 技職,154,61,215
22,國立臺灣科技大學,480109,資訊管理系,N 職,M 碩士,24,7,18,10,1,0,2,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,45,17,62
22,國立臺灣科技大學,520101,電機工程系,D 日,D 博士,11,0,16,1,14,0,12,0,10,0,10,0,7,0,2,0,30 臺北市,2 技職,82,1,83
22,國立臺灣科技大學,520101,電機工程系,D 日,M 碩士,157,18,138,14,12,3,6,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職,313,36,349
22,國立臺灣科技大學,520101,電機工程系,D 日,B 四技,96,3,97,3,110,3,105,6,0,0,0,0,0,0,14,0,30 臺北市,2 技職,422,15,437
22,國立臺灣科技大學,520101,電機工程系,N 職,D 博士,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,30 臺北市,2 技職,5,0,5
22,國立臺灣科技大學,520101,電機工程系,N 職,M 碩士,21,1,20,1,13,0,15,1,0,0,0,0,0,0,2,0,30 臺北市,2 技職,71,3,74
22,國立臺灣科技大學,520103,電子工程系,D 日,D 博士,16,1,15,1,6,4,12,0,7,0,9,0,4,0,5,0,30 臺北市,2 技職,74,6,80
22,國立臺灣科技大學,520103,電子工程系,D 日,M 碩士,170,28,184,28,26,3,10,2,0,0,0,0,0,0,0,0,30 臺北市,2 技職,390,61,451
22,國立臺灣科技大學,520103,電子工程系,D 日,B 四技,99,13,100,9,115,8,113,13,0,0,0,0,0,0,17,1,30 臺北市,2 技職,444,44,488
22,國立臺灣科技大學,520103,電子工程系,N 職,M 碩士,18,1,16,0,21,0,14,0,0,0,0,0,0,0,1,0,30 臺北市,2 技職,70,1,71
22,國立臺灣科技大學,520106,光電工程研究所,D 日,D 博士,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,6,1,7
22,國立臺灣科技大學,520106,光電工程研究所,D 日,M 碩士,11,3,17,3,2,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,30,6,36
22,國立臺灣科技大學,520114,資訊工程系,D 日,D 博士,5,0,12,0,6,2,6,1,3,0,4,0,4,1,1,0,30 臺北市,2 技職,41,4,45
22,國立臺灣科技大學,520114,資訊工程系,D 日,M 碩士,69,12,77,19,30,10,5,3,0,0,0,0,0,0,0,0,30 臺北市,2 技職,181,44,225
22,國立臺灣科技大學,520114,資訊工程系,D 日,B 四技,45,5,49,6,55,3,46,9,0,0,0,0,0,0,11,2,30 臺北市,2 技職,206,25,231
22,國立臺灣科技大學,520114,資訊工程系,D 日,C 二技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30 臺北市,2 技職,1,0,1
22,國立臺灣科技大學,520114,資訊工程系,N 職,M 碩士,2,2,5,1,10,0,5,0,0,0,0,0,0,0,1,0,30 臺北市,2 技職,23,3,26
22,國立臺灣科技大學,520172,色彩與照明科技研究所,D 日,M 碩士,11,5,8,5,2,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,21,11,32
22,國立臺灣科技大學,520198,電資學士班,D 日,B 四技,32,8,36,4,27,4,31,3,0,0,0,0,0,0,2,0,30 臺北市,2 技職,128,19,147
22,國立臺灣科技大學,520201,機械工程系,D 日,D 博士,15,2,18,1,10,0,4,1,8,0,7,1,4,2,1,0,30 臺北市,2 技職,67,7,74
22,國立臺灣科技大學,520201,機械工程系,D 日,M 碩士,173,27,145,16,28,3,6,2,0,0,0,0,0,0,0,0,30 臺北市,2 技職,352,48,400
22,國立臺灣科技大學,520201,機械工程系,D 日,B 四技,120,15,133,17,132,8,128,10,0,0,0,0,0,0,28,1,30 臺北市,2 技職,541,51,592
22,國立臺灣科技大學,520201,機械工程系,N 職,M 碩士,11,1,11,2,7,0,3,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,32,3,35
22,國立臺灣科技大學,520222,自動化及控制研究所,D 日,D 博士,4,1,3,1,2,0,0,0,2,0,2,0,2,0,0,0,30 臺北市,2 技職,15,2,17
22,國立臺灣科技大學,520222,自動化及控制研究所,D 日,M 碩士,27,5,23,0,3,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,53,6,59
22,國立臺灣科技大學,520222,自動化及控制研究所,N 職,D 博士,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,30 臺北市,2 技職,5,0,5
22,國立臺灣科技大學,520222,自動化及控制研究所,N 職,M 碩士,13,0,11,2,11,0,7,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,42,2,44
22,國立臺灣科技大學,520311,營建工程系,D 日,D 博士,12,1,9,3,14,1,7,1,8,0,2,0,8,0,3,0,30 臺北市,2 技職,63,6,69
22,國立臺灣科技大學,520311,營建工程系,D 日,M 碩士,83,29,70,23,12,3,3,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職,168,56,224
22,國立臺灣科技大學,520311,營建工程系,D 日,B 四技,51,24,66,17,64,20,72,20,0,0,0,0,0,0,4,3,30 臺北市,2 技職,257,84,341
22,國立臺灣科技大學,520311,營建工程系,D 日,C 二技,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,3,0,3
22,國立臺灣科技大學,520311,營建工程系,N 職,M 碩士,14,2,12,3,14,1,8,0,0,0,0,0,0,0,1,0,30 臺北市,2 技職,49,6,55
22,國立臺灣科技大學,520311,營建工程系,N 修,C 二技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30 臺北市,2 技職,1,0,1
22,國立臺灣科技大學,520401,化學工程系,D 日,D 博士,5,7,7,7,9,3,9,3,5,0,7,1,0,0,0,0,30 臺北市,2 技職,42,21,63
22,國立臺灣科技大學,520401,化學工程系,D 日,M 碩士,80,55,75,32,7,5,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,162,92,254
22,國立臺灣科技大學,520401,化學工程系,D 日,B 四技,49,29,64,23,74,29,56,32,0,0,0,0,0,0,19,7,30 臺北市,2 技職,262,120,382
22,國立臺灣科技大學,520401,化學工程系,D 日,C 二技,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30 臺北市,2 技職,2,0,2
22,國立臺灣科技大學,520502,材料科學與工程系,D 日,D 博士,23,1,17,1,13,1,15,1,6,0,4,0,4,0,2,0,30 臺北市,2 技職,84,4,88
22,國立臺灣科技大學,520502,材料科學與工程系,D 日,M 碩士,66,22,33,13,2,0,1,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,102,35,137
22,國立臺灣科技大學,520502,材料科學與工程系,D 日,B 四技,65,26,77,19,72,24,78,24,0,0,0,0,0,0,12,1,30 臺北市,2 技職,304,94,398
22,國立臺灣科技大學,521307,醫學工程研究所,D 日,M 碩士,15,7,13,4,1,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,29,12,41
22,國立臺灣科技大學,529989,綠能產業機電工程學士學位學程,D 日,X 4+X,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30 臺北市,2 技職,5,1,6
22,國立臺灣科技大學,529998,工程學士班,D 日,B 四技,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,29,10,39
22,國立臺灣科技大學,580101,建築系,D 日,D 博士,16,5,16,4,3,1,2,0,4,2,1,0,0,2,0,0,30 臺北市,2 技職,42,14,56
22,國立臺灣科技大學,580101,建築系,D 日,M 碩士,31,25,21,16,11,1,5,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,68,42,110
22,國立臺灣科技大學,580101,建築系,D 日,B 四技,33,20,32,17,41,25,23,12,0,0,0,0,0,0,13,5,30 臺北市,2 技職,142,79,221
22,國立臺灣科技大學,580101,建築系,N 職,M 碩士,9,1,6,2,2,0,1,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職,18,4,22
22,國立臺灣科技大學,990199,不分系學士班,D 日,B 四技,116,76,110,83,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,226,159,385
23,國立雲林科技大學,140113,技術及職業教育研究所,D 日,D 博士,6,6,7,2,2,2,2,1,1,2,0,0,0,0,0,0,09 雲林縣,2 技職,18,13,31
23,國立雲林科技大學,140113,技術及職業教育研究所,D 日,M 碩士,0,10,3,4,3,5,2,2,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,8,21,29
23,國立雲林科技大學,140113,技術及職業教育研究所,N 職,M 碩士,10,15,3,15,0,4,2,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,15,34,49
23,國立雲林科技大學,211005,文化資產維護系,D 日,M 碩士,12,10,6,12,8,6,4,7,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,30,35,65
23,國立雲林科技大學,211005,文化資產維護系,D 日,B 四技,18,52,15,49,14,51,15,46,0,0,0,0,0,0,5,8,09 雲林縣,2 技職,67,206,273
23,國立雲林科技大學,211005,文化資產維護系,D 日,C 二技,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,1,2,3
23,國立雲林科技大學,220215,漢學應用研究所,D 日,M 碩士,6,11,2,7,2,5,1,2,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,11,25,36
23,國立雲林科技大學,220215,漢學應用研究所,N 職,M 碩士,2,5,2,6,1,7,0,1,1,0,0,0,0,0,0,0,09 雲林縣,2 技職,6,19,25
23,國立雲林科技大學,220303,應用外語系,D 日,M 碩士,10,14,8,13,2,10,1,5,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,21,42,63
23,國立雲林科技大學,220303,應用外語系,D 日,B 四技,12,59,13,55,12,58,15,54,0,0,0,0,0,0,2,9,09 雲林縣,2 技職,54,235,289
23,國立雲林科技大學,220303,應用外語系,N 職,M 碩士,4,24,5,12,4,9,1,8,3,6,0,0,0,0,0,0,09 雲林縣,2 技職,17,59,76
23,國立雲林科技大學,230106,設計學研究所,D 日,D 博士,14,15,9,6,8,7,8,11,9,7,4,6,8,3,0,0,09 雲林縣,2 技職,60,55,115
23,國立雲林科技大學,230106,設計學研究所,D 日,M 碩士,3,14,5,8,2,12,1,4,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,11,38,49
23,國立雲林科技大學,230108,創意生活設計系,D 日,M 碩士,14,13,7,18,7,5,1,3,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,29,39,68
23,國立雲林科技大學,230108,創意生活設計系,D 日,B 四技,17,44,6,55,16,56,10,48,0,0,0,0,0,0,0,5,09 雲林縣,2 技職,49,208,257
23,國立雲林科技大學,230108,創意生活設計系,D 日,C 二技,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,0,3,3
23,國立雲林科技大學,230201,視覺傳達設計系,D 日,M 碩士,5,20,6,16,5,9,4,3,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,20,48,68
23,國立雲林科技大學,230201,視覺傳達設計系,D 日,B 四技,13,43,13,43,12,49,8,56,0,0,0,0,0,0,3,5,09 雲林縣,2 技職,49,196,245
23,國立雲林科技大學,230203,數位媒體設計系,D 日,M 碩士,7,17,9,10,6,8,3,2,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,25,37,62
23,國立雲林科技大學,230203,數位媒體設計系,D 日,B 四技,16,52,25,40,22,47,20,41,0,0,0,0,0,0,6,4,09 雲林縣,2 技職,89,184,273
23,國立雲林科技大學,230303,工業設計系,D 日,M 碩士,11,10,17,9,9,9,5,4,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,42,32,74
23,國立雲林科技大學,230303,工業設計系,D 日,B 四技,24,31,36,17,26,29,27,30,0,0,0,0,0,0,6,2,09 雲林縣,2 技職,119,109,228
23,國立雲林科技大學,230404,建築與室內設計系,D 日,M 碩士,8,13,9,8,8,8,4,3,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,29,32,61
23,國立雲林科技大學,230404,建築與室內設計系,D 日,B 四技,26,23,31,27,14,34,23,29,0,0,0,0,0,0,5,5,09 雲林縣,2 技職,99,118,217
23,國立雲林科技大學,340201,會計系管理,D 日,D 博士,3,1,2,3,0,2,1,2,1,1,0,2,1,4,2,2,09 雲林縣,2 技職,10,17,27
23,國立雲林科技大學,340201,會計系,D 日,M 碩士,10,12,11,11,1,0,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,22,23,45
23,國立雲林科技大學,340201,會計系,D 日,B 四技,18,40,14,37,13,41,15,40,0,0,0,0,0,0,1,1,09 雲林縣,2 技職,61,159,220
23,國立雲林科技大學,340201,會計系,D 日,C 二技,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,1,0,1
23,國立雲林科技大學,340201,會計系,N 職,M 碩士,6,15,5,19,0,1,0,0,1,0,0,0,0,0,0,0,09 雲林縣,2 技職,12,35,47
23,國立雲林科技大學,340301,企業管理系,D 日,D 博士,10,4,8,7,5,3,9,3,8,7,3,3,6,1,0,1,09 雲林縣,2 技職,49,29,78
23,國立雲林科技大學,340301,企業管理系,D 日,M 碩士,20,30,30,30,5,6,1,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,56,66,122
23,國立雲林科技大學,340301,企業管理系,D 日,B 四技,14,38,15,36,15,39,7,39,0,0,0,0,0,0,4,3,09 雲林縣,2 技職,55,155,210
23,國立雲林科技大學,340301,企業管理系,D 日,C 二技,0,0,0,0,10,25,9,22,1,8,0,0,0,0,0,0,09 雲林縣,2 技職,20,55,75
23,國立雲林科技大學,340301,企業管理系,N 職,M 碩士,24,19,16,15,9,3,4,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,53,38,91
23,國立雲林科技大學,340310,國際管理學士學位學程,D 日,B 四技,13,6,5,18,13,42,20,48,0,0,0,0,0,0,0,2,09 雲林縣,2 技職,51,116,167
23,國立雲林科技大學,340326,創業管理碩士學位學程,D 日,M 碩士,9,5,6,7,2,1,1,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,18,13,31
23,國立雲林科技大學,340501,財務金融系,D 日,D 博士,3,1,3,1,0,3,5,0,6,1,3,1,2,0,0,0,09 雲林縣,2 技職,22,7,29
23,國立雲林科技大學,340501,財務金融系,D 日,M 碩士,24,29,18,17,2,1,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,44,47,91
23,國立雲林科技大學,340501,財務金融系,D 日,B 四技,20,38,16,43,14,39,13,44,0,0,0,0,0,0,1,0,09 雲林縣,2 技職,64,164,228
23,國立雲林科技大學,340501,財務金融系,N 職,M 碩士,19,8,10,7,2,1,1,0,1,0,0,0,0,0,0,0,09 雲林縣,2 技職,33,16,49
23,國立雲林科技大學,349997,商管專業學院,N 職,M 碩士,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,0,1,1
23,國立雲林科技大學,380203,科技法律研究所,D 日,M 碩士,10,9,11,5,7,5,2,1,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,30,20,50
23,國立雲林科技大學,380203,科技法律研究所,N 職,M 碩士,14,10,12,3,0,0,6,3,1,1,0,0,0,0,0,0,09 雲林縣,2 技職,33,17,50
23,國立雲林科技大學,480109,資訊管理系,D 日,D 博士,8,2,5,1,3,0,3,1,3,1,2,2,1,1,0,0,09 雲林縣,2 技職,25,8,33
23,國立雲林科技大學,480109,資訊管理系,D 日,M 碩士,41,9,43,16,2,2,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,86,27,113
23,國立雲林科技大學,480109,資訊管理系,D 日,B 四技,38,25,33,29,32,22,30,29,0,0,0,0,0,0,4,2,09 雲林縣,2 技職,137,107,244
