學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別,男生計,女生計,總計
23,國立雲林科技大學,520503,材料科技研究所,D 日,M 碩士,12,2,15,2,9,1,2,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,38,5,43
23,國立雲林科技大學,520601,工業工程與管理系,D 日,D 博士,2,2,3,4,2,1,2,1,0,0,1,2,3,0,1,0,09 雲林縣,2 技職,14,10,24
23,國立雲林科技大學,520601,工業工程與管理系,D 日,M 碩士,35,25,37,16,10,2,2,3,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,84,46,130
23,國立雲林科技大學,520601,工業工程與管理系,D 日,B 四技,71,40,56,54,66,42,49,38,0,0,0,0,0,0,4,1,09 雲林縣,2 技職,246,175,421
23,國立雲林科技大學,520601,工業工程與管理系,N 職,M 碩士,20,20,19,22,4,8,2,1,2,2,0,0,0,0,0,0,09 雲林縣,2 技職,47,53,100
23,國立雲林科技大學,520905,環境與安全衛生工程系,D 日,D 博士,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,09 雲林縣,2 技職,4,0,4
23,國立雲林科技大學,520905,環境與安全衛生工程系,D 日,M 碩士,28,14,24,11,7,2,1,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,60,27,87
23,國立雲林科技大學,520905,環境與安全衛生工程系,D 日,B 四技,51,17,44,26,40,15,42,14,0,0,0,0,0,0,6,2,09 雲林縣,2 技職,183,74,257
23,國立雲林科技大學,520905,環境與安全衛生工程系,D 日,C 二技,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,3,1,4
23,國立雲林科技大學,520905,環境與安全衛生工程系環安科技與管理碩士在職專班,N 職,M 碩士,17,1,8,0,10,6,10,0,3,0,0,0,0,0,0,0,09 雲林縣,2 技職,48,7,55
23,國立雲林科技大學,521301,工程科技研究所,D 日,D 博士,14,0,6,1,14,3,17,1,8,2,15,2,13,0,0,0,09 雲林縣,2 技職,87,9,96
23,國立雲林科技大學,529998,工程學院,D 日,B 四技,62,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,62,8,70
23,國立雲林科技大學,810503,休閒運動研究所,D 日,M 碩士,8,10,12,6,0,1,0,0,0,0,0,0,0,0,0,0,09 雲林縣,2 技職,20,17,37
23,國立雲林科技大學,810503,休閒運動研究所,N 職,M 碩士,14,11,11,13,3,0,0,0,0,1,0,0,0,0,0,0,09 雲林縣,2 技職,28,25,53
24,國立屏東科技大學,140113,技術及職業教育研究所,D 日,M 碩士,2,12,2,13,3,1,2,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,9,26,35
24,國立屏東科技大學,140113,技術及職業教育研究所,N 職,M 碩士,2,11,4,6,1,2,0,1,0,2,0,0,0,0,0,0,13 屏東縣,2 技職,7,22,29
24,國立屏東科技大學,220303,應用外語系,D 日,M 碩士,1,1,4,6,2,4,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,7,11,18
24,國立屏東科技大學,220303,應用外語系,D 日,B 四技,12,43,7,47,10,40,9,40,0,0,0,0,0,0,2,5,13 屏東縣,2 技職,40,175,215
24,國立屏東科技大學,230104,時尚設計與管理系,D 日,M 碩士,1,14,1,14,0,5,0,2,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,2,35,37
24,國立屏東科技大學,230104,時尚設計與管理系,D 日,B 四技,5,64,1,62,3,59,2,67,0,0,0,0,0,0,0,1,13 屏東縣,2 技職,11,253,264
24,國立屏東科技大學,230104,時尚設計與管理系,N 修,B 四技,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,2,40,42
24,國立屏東科技大學,310722,客家文化產業研究所,D 日,M 碩士,6,4,6,3,2,4,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,15,11,26
24,國立屏東科技大學,340301,企業管理系,D 日,M 碩士,5,5,11,10,0,2,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,16,17,33
24,國立屏東科技大學,340301,企業管理系,D 日,B 四技,28,68,35,67,33,71,37,68,0,0,0,0,0,0,4,1,13 屏東縣,2 技職,137,275,412
24,國立屏東科技大學,340301,企業管理系,N 職,M 碩士,8,2,4,5,1,4,1,0,1,1,0,0,0,0,0,0,13 屏東縣,2 技職,15,12,27
24,國立屏東科技大學,340301,企業管理系,N 修,B 四技,22,13,20,20,13,22,17,14,0,0,0,0,0,0,14,2,13 屏東縣,2 技職,86,71,157
24,國立屏東科技大學,340501,財務金融研究所,D 日,M 碩士,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,3,3,6
24,國立屏東科技大學,340501,財務金融國際學士學位學程,D 日,B 四技,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,4,12,16
24,國立屏東科技大學,340501,財務金融研究所,N 職,M 碩士,1,2,2,4,2,0,0,0,0,1,0,0,0,0,0,0,13 屏東縣,2 技職,5,7,12
24,國立屏東科技大學,349901,科技管理研究所,D 日,M 碩士,6,3,2,6,3,1,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,11,10,21
24,國立屏東科技大學,349901,科技管理研究所,N 職,M 碩士,2,0,5,1,2,0,2,1,1,1,4,1,0,0,0,0,13 屏東縣,2 技職,16,4,20
24,國立屏東科技大學,349906,工業管理系,D 日,M 碩士,11,11,11,10,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,22,21,43
24,國立屏東科技大學,349906,工業管理系,D 日,B 四技,37,58,38,57,38,52,39,47,0,0,0,0,0,0,6,0,13 屏東縣,2 技職,158,214,372
24,國立屏東科技大學,349906,工業管理系,N 職,M 碩士,9,2,5,0,6,0,1,1,1,0,1,0,0,0,0,0,13 屏東縣,2 技職,23,3,26
24,國立屏東科技大學,349939,高階經營管理碩士在職專班,N 職,M 碩士,9,7,13,11,0,0,0,2,1,0,0,0,0,0,0,0,13 屏東縣,2 技職,23,20,43
24,國立屏東科技大學,420103,生命科學系_生命科學系,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13 屏東縣,2 技職,1,0,1
24,國立屏東科技大學,420203,野生動物保育研究所,D 日,M 碩士,7,16,8,8,3,0,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,19,24,43
24,國立屏東科技大學,420302,生物科技系,D 日,M 碩士,19,10,13,12,9,7,3,4,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,44,33,77
24,國立屏東科技大學,420302,生物科技系,D 日,B 四技,22,30,25,27,37,18,27,26,0,0,0,0,0,0,1,2,13 屏東縣,2 技職,112,103,215
24,國立屏東科技大學,420307,農學院生物資源博士班,D 日,D 博士,5,2,4,0,1,1,2,2,4,2,5,0,1,0,1,1,13 屏東縣,2 技職,23,8,31
24,國立屏東科技大學,480109,資訊管理系,D 日,M 碩士,17,7,14,7,5,1,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,37,15,52
24,國立屏東科技大學,480109,資訊管理系,D 日,B 四技,39,23,36,20,38,18,34,18,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,147,79,226
24,國立屏東科技大學,480109,資訊管理系,N 職,M 碩士,9,3,10,5,0,0,2,0,1,1,1,0,0,0,0,0,13 屏東縣,2 技職,23,9,32
24,國立屏東科技大學,520201,機械工程系,D 日,M 碩士,21,1,26,0,2,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,49,1,50
24,國立屏東科技大學,520201,機械工程系,D 日,B 四技,86,9,88,6,89,3,85,6,0,0,0,0,0,0,12,0,13 屏東縣,2 技職,360,24,384
24,國立屏東科技大學,520201,機械工程系,N 職,M 碩士,10,0,10,2,5,0,4,1,0,0,1,0,0,0,0,0,13 屏東縣,2 技職,30,3,33
24,國立屏東科技大學,520202,車輛工程系,D 日,M 碩士,37,0,34,0,6,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,77,0,77
24,國立屏東科技大學,520202,車輛工程系,D 日,B 四技,97,4,101,0,95,3,91,2,0,0,0,0,0,0,14,0,13 屏東縣,2 技職,398,9,407
24,國立屏東科技大學,520239,生物機電工程系,D 日,M 碩士,16,1,9,2,4,0,2,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,31,3,34
24,國立屏東科技大學,520239,生物機電工程系,D 日,B 四技,47,5,46,0,49,2,40,6,0,0,0,0,0,0,2,0,13 屏東縣,2 技職,184,13,197
24,國立屏東科技大學,520239,生物機電工程系,N 修,B 四技,51,2,48,3,41,2,48,1,0,0,0,0,0,0,7,0,13 屏東縣,2 技職,195,8,203
24,國立屏東科技大學,520301,土木工程系,D 日,D 博士,5,0,3,0,4,1,3,0,2,0,0,1,2,0,3,0,13 屏東縣,2 技職,22,2,24
24,國立屏東科技大學,520301,土木工程系,D 日,M 碩士,12,2,8,3,6,2,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,26,7,33
24,國立屏東科技大學,520301,土木工程系,D 日,B 四技,66,27,76,21,71,14,75,21,0,0,0,0,0,0,14,1,13 屏東縣,2 技職,302,84,386
24,國立屏東科技大學,520301,土木工程系,N 職,M 碩士,19,1,22,4,3,2,6,1,1,0,0,0,0,0,0,0,13 屏東縣,2 技職,51,8,59
24,國立屏東科技大學,520326,土壤與水工程國際碩士學位學程,D 日,M 碩士,7,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,9,7,16
24,國立屏東科技大學,520329,環境資源與防災學位學程,N 修,B 四技,43,5,29,13,23,7,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,95,25,120
24,國立屏東科技大學,520501,材料工程研究所,D 日,M 碩士,10,3,11,4,3,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,24,7,31
24,國立屏東科技大學,520903,環境工程與科學系,D 日,D 博士,6,2,5,0,2,2,4,1,3,0,2,0,0,0,0,0,13 屏東縣,2 技職,22,5,27
24,國立屏東科技大學,520903,環境工程與科學系,D 日,M 碩士,29,9,24,4,0,0,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,54,13,67
24,國立屏東科技大學,520903,環境工程與科學系,D 日,B 四技,71,19,69,21,72,20,57,27,0,0,0,0,0,0,6,3,13 屏東縣,2 技職,275,90,365
24,國立屏東科技大學,520903,環境工程與科學系,N 職,M 碩士,12,3,20,3,5,0,1,0,0,0,0,1,0,0,0,0,13 屏東縣,2 技職,38,7,45
24,國立屏東科技大學,580204,景觀暨遊憩管理研究所,D 日,M 碩士,6,3,7,4,2,3,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,16,10,26
24,國立屏東科技大學,620103,農園生產系,D 日,D 博士,5,1,1,0,2,0,2,1,3,1,2,0,1,0,4,1,13 屏東縣,2 技職,20,4,24
24,國立屏東科技大學,620103,農園生產系,D 日,M 碩士,9,10,10,7,10,4,4,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,33,21,54
24,國立屏東科技大學,620103,農園生產系,D 日,B 四技,71,61,68,43,56,47,56,46,0,0,0,0,0,0,13,7,13 屏東縣,2 技職,264,204,468
24,國立屏東科技大學,620103,農園生產系,N 職,M 碩士,7,1,6,3,6,2,0,3,0,0,0,1,0,0,0,0,13 屏東縣,2 技職,19,10,29
24,國立屏東科技大學,620103,農園生產系_產學攜手專班,N 修,B 四技,0,0,0,0,0,0,23,14,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,23,14,37
24,國立屏東科技大學,620105,熱帶農業暨國際合作系,D 日,D 博士,12,5,6,5,11,9,8,3,4,2,1,2,4,2,0,0,13 屏東縣,2 技職,46,28,74
24,國立屏東科技大學,620105,熱帶農業暨國際合作系,D 日,M 碩士,7,16,12,12,3,0,3,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,25,28,53
24,國立屏東科技大學,620105,熱帶農業暨國際合作系,D 日,B 四技,15,18,12,16,22,11,15,16,0,0,0,0,0,0,2,0,13 屏東縣,2 技職,66,61,127
24,國立屏東科技大學,620105,熱帶農業暨國際合作系,N 職,M 碩士,0,0,0,0,3,0,2,0,0,1,2,0,0,0,0,0,13 屏東縣,2 技職,7,1,8
24,國立屏東科技大學,620201,動物科學與畜產系,D 日,M 碩士,4,4,6,5,5,3,0,2,0,0,0,0,0,0,1,0,13 屏東縣,2 技職,16,14,30
24,國立屏東科技大學,620201,動物科學與畜產系,D 日,B 四技,30,37,26,34,27,29,29,23,0,0,0,0,0,0,3,2,13 屏東縣,2 技職,115,125,240
24,國立屏東科技大學,620201,動物科學與畜產系,N 職,M 碩士,2,1,1,2,2,1,1,0,0,0,1,0,0,0,0,0,13 屏東縣,2 技職,7,4,11
24,國立屏東科技大學,620201,動物科學與畜產系_產學專班,N 修,B 四技,0,0,0,0,27,12,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,27,12,39
24,國立屏東科技大學,620404,植物醫學系,D 日,M 碩士,7,3,1,3,6,4,2,2,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,16,12,28
24,國立屏東科技大學,620404,植物醫學系,D 日,B 四技,36,18,29,25,38,18,21,26,0,0,0,0,0,0,14,5,13 屏東縣,2 技職,138,92,230
24,國立屏東科技大學,620504,農企業管理系,D 日,M 碩士,4,2,8,6,1,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,13,8,21
24,國立屏東科技大學,620504,農企業管理國際碩士學位學程,D 日,M 碩士,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,0,1,1
24,國立屏東科技大學,620504,農企業管理系,D 日,B 四技,34,26,26,24,24,34,32,22,0,0,0,0,0,0,5,0,13 屏東縣,2 技職,121,106,227
24,國立屏東科技大學,620504,農企業管理系,N 職,M 碩士,12,10,14,16,1,2,0,0,1,2,0,0,0,0,0,0,13 屏東縣,2 技職,28,30,58
24,國立屏東科技大學,620504,農企業管理系_產學攜手專班,N 修,B 四技,0,0,0,0,24,20,16,15,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,40,35,75
24,國立屏東科技大學,620601,食品科學系,D 日,D 博士,4,3,3,2,3,0,1,4,2,4,2,0,1,0,0,2,13 屏東縣,2 技職,16,15,31
24,國立屏東科技大學,620601,食品科學系,D 日,M 碩士,19,18,12,21,7,3,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,39,42,81
24,國立屏東科技大學,620601,食品科學國際碩士學位學程,D 日,M 碩士,3,2,2,3,3,3,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,9,8,17
24,國立屏東科技大學,620601,食品科學系,D 日,B 四技,50,62,37,75,38,70,42,65,0,0,0,0,0,0,2,2,13 屏東縣,2 技職,169,274,443
24,國立屏東科技大學,620601,食品科學系,D 日,C 二技,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,1,0,1
24,國立屏東科技大學,620601,食品科學系,N 修,B 四技,17,34,19,32,22,33,14,45,0,0,0,0,0,0,1,2,13 屏東縣,2 技職,73,146,219
24,國立屏東科技大學,620601,食品科學系_產學攜手專班,N 修,B 四技,0,0,0,0,5,19,8,26,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,13,45,58
24,國立屏東科技大學,620605,食品生技學位學程碩士在職專班,N 職,M 碩士,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,9,5,14
24,國立屏東科技大學,620701,水土保持系,D 日,M 碩士,14,6,11,2,2,3,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,28,11,39
24,國立屏東科技大學,620701,水土保持系,D 日,B 四技,37,17,37,17,41,16,34,17,0,0,0,0,0,0,5,0,13 屏東縣,2 技職,154,67,221
24,國立屏東科技大學,621001,森林系,D 日,M 碩士,7,2,3,2,3,3,2,0,0,0,0,0,0,0,2,0,13 屏東縣,2 技職,17,7,24
24,國立屏東科技大學,621001,森林系,D 日,B 四技,32,35,32,35,37,30,39,30,0,0,0,0,0,0,7,1,13 屏東縣,2 技職,147,131,278
24,國立屏東科技大學,621005,木材科學與設計系,D 日,M 碩士,11,2,6,0,3,3,2,0,0,0,0,0,0,0,0,1,13 屏東縣,2 技職,22,6,28
24,國立屏東科技大學,621005,木材科學與設計系,D 日,B 四技,21,33,26,29,26,28,21,33,0,0,0,0,0,0,5,1,13 屏東縣,2 技職,99,124,223
24,國立屏東科技大學,621104,水產養殖系,D 日,D 博士,2,1,3,3,1,2,0,2,1,0,0,0,0,0,0,0,13 屏東縣,2 技職,7,8,15
24,國立屏東科技大學,621104,水產養殖系,D 日,M 碩士,7,3,4,3,3,2,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,15,8,23
24,國立屏東科技大學,621104,水產養殖系,D 日,B 四技,45,17,36,21,42,16,35,19,0,0,0,0,0,0,5,2,13 屏東縣,2 技職,163,75,238
24,國立屏東科技大學,640101,獸醫學系,D 日,D 博士,3,0,3,5,1,0,4,0,1,0,2,0,0,0,0,0,13 屏東縣,2 技職,14,5,19
24,國立屏東科技大學,640101,獸醫學系,D 日,M 碩士,9,3,4,5,1,1,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,14,9,23
24,國立屏東科技大學,640101,獸醫學系,D 日,B 四技,49,60,47,56,40,63,42,58,43,53,0,0,0,0,4,5,13 屏東縣,2 技職,225,295,520
24,國立屏東科技大學,640101,獸醫學系,N 職,M 碩士,3,1,3,1,1,0,1,0,4,1,1,0,0,0,0,0,13 屏東縣,2 技職,13,3,16
24,國立屏東科技大學,640105,動物疫苗科技研究所,D 日,M 碩士,8,3,8,7,2,2,1,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,19,12,31
24,國立屏東科技大學,760301,社會工作系,D 日,M 碩士,3,15,1,11,1,7,0,2,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,5,35,40
24,國立屏東科技大學,760301,社會工作系,D 日,B 四技,5,61,8,59,11,55,5,53,0,0,0,0,0,0,2,0,13 屏東縣,2 技職,31,228,259
24,國立屏東科技大學,760301,社會工作系,N 修,B 四技,20,37,9,39,12,34,16,38,0,0,0,0,0,0,5,6,13 屏東縣,2 技職,62,154,216
24,國立屏東科技大學,760401,幼兒保育系,D 日,M 碩士,1,4,0,9,0,5,0,4,0,0,0,0,0,0,0,1,13 屏東縣,2 技職,1,23,24
24,國立屏東科技大學,760401,幼兒保育系,D 日,B 四技,2,59,1,62,1,62,2,61,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,6,244,250
24,國立屏東科技大學,760401,幼兒保育系,N 修,B 四技,3,34,1,15,2,16,4,29,0,0,0,0,0,0,0,3,13 屏東縣,2 技職,10,97,107
24,國立屏東科技大學,810102,餐旅管理系,D 日,M 碩士,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,1,6,7
24,國立屏東科技大學,810102,餐旅管理系,D 日,B 四技,26,77,40,66,29,86,21,88,0,0,0,0,0,0,2,6,13 屏東縣,2 技職,118,323,441
24,國立屏東科技大學,810102,餐旅管理系_實用餐旅恒春專班,N 修,B 四技,16,17,19,25,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,35,42,77
24,國立屏東科技大學,810102,餐旅管理系_精緻餐旅恆春專班,N 修,B 四技,0,0,0,0,14,27,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,14,27,41
24,國立屏東科技大學,810533,休閒運動健康系,D 日,M 碩士,7,6,4,4,4,0,1,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,16,11,27
24,國立屏東科技大學,810533,休閒運動健康系,D 日,B 四技,21,33,22,31,22,32,17,32,0,0,0,0,0,0,4,3,13 屏東縣,2 技職,86,131,217
24,國立屏東科技大學,810533,休閒運動健康系,N 職,M 碩士,12,7,12,5,7,3,0,1,0,0,0,0,0,0,0,0,13 屏東縣,2 技職,31,16,47
24,國立屏東科技大學,810533,休閒運動健康系,N 修,B 四技,34,19,25,20,18,20,14,28,0,0,0,0,0,0,5,7,13 屏東縣,2 技職,96,94,190
25,國立臺北科技大學,140113,技術及職業教育研究所,D 日,D 博士,7,1,3,8,2,7,3,5,4,6,2,4,3,5,0,0,30 臺北市,2 技職,24,36,60
25,國立臺北科技大學,140113,技術及職業教育研究所,D 日,M 碩士,8,10,8,14,5,11,1,3,0,0,0,0,0,0,0,0,30 臺北市,2 技職,22,38,60
25,國立臺北科技大學,140113,技術及職業教育研究所,N 職,M 碩士,11,16,10,18,2,0,3,3,0,0,0,0,0,0,0,0,30 臺北市,2 技職,26,37,63
25,國立臺北科技大學,220311,應用英文系,D 日,M 碩士,5,10,2,9,0,9,2,3,0,0,0,0,0,0,0,0,30 臺北市,2 技職,9,31,40
25,國立臺北科技大學,220311,應用英文系,D 日,B 四技,8,43,7,40,6,46,6,43,0,0,0,0,0,0,1,1,30 臺北市,2 技職,28,173,201
25,國立臺北科技大學,220311,應用英文系,N 職,M 碩士,6,11,4,5,5,14,1,5,0,0,0,0,0,0,0,0,30 臺北市,2 技職,16,35,51
25,國立臺北科技大學,230106,設計學院設計博士班,D 日,D 博士,8,6,7,4,9,5,7,1,7,2,4,0,0,2,0,0,30 臺北市,2 技職,42,20,62
25,國立臺北科技大學,230111,創意設計學士班,D 日,B 四技,11,7,16,21,15,25,8,27,0,0,0,0,0,0,0,0,30 臺北市,2 技職,50,80,130
25,國立臺北科技大學,230213,互動設計系,D 日,M 碩士,6,12,6,13,1,4,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,13,29,42
25,國立臺北科技大學,230213,互動設計系,D 日,B 四技,14,39,17,40,13,41,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,44,120,164
25,國立臺北科技大學,230213,互動設計系,N 職,M 碩士,9,4,4,10,1,3,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,14,17,31
25,國立臺北科技大學,230303,工業設計系創新設計碩士班,D 日,M 碩士,20,11,7,18,16,11,3,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,46,40,86
25,國立臺北科技大學,230303,工業設計系,D 日,B 四技,20,44,12,49,20,41,13,34,0,0,0,0,0,0,0,0,30 臺北市,2 技職,65,168,233
25,國立臺北科技大學,230303,工業設計系創新設計碩士在職專班,N 職,M 碩士,13,13,12,12,10,9,2,5,0,0,0,0,0,0,0,0,30 臺北市,2 技職,37,39,76
25,國立臺北科技大學,239999,設計學院_創意與永續建築研究所外國學生專班,D 日,M 碩士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,1,0,1
25,國立臺北科技大學,340303,經營管理系,D 日,M 碩士,19,27,14,30,2,2,0,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職,35,60,95
25,國立臺北科技大學,340303,經營管理系,D 日,B 四技,16,40,14,36,12,42,15,42,0,0,0,0,0,0,0,0,30 臺北市,2 技職,57,160,217
25,國立臺北科技大學,340303,經營管理系,D 日,C 二技,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,0,1,1
25,國立臺北科技大學,340303,經營管理系,N 職,M 碩士,10,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,17,13,30
25,國立臺北科技大學,340303,管理學院經營管理EMBA專班,N 職,M 碩士,18,14,18,13,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,36,27,63
25,國立臺北科技大學,340303,經營管理系,N 修,C 二技,0,0,0,0,18,30,13,32,5,2,0,0,0,0,1,1,30 臺北市,2 技職,37,65,102
25,國立臺北科技大學,340306,管理學院管理博士班,D 日,D 博士,10,1,7,7,7,7,8,3,3,9,4,2,0,4,0,0,30 臺北市,2 技職,39,33,72
25,國立臺北科技大學,340511,資訊與財金管理系,D 日,M 碩士,9,16,15,5,3,2,0,2,0,0,0,0,0,0,0,0,30 臺北市,2 技職,27,25,52
25,國立臺北科技大學,340511,資訊與財金管理系,D 日,B 四技,20,35,14,33,16,24,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,50,92,142
25,國立臺北科技大學,340511,管理學院資訊與財金管理EMBA專班,N 職,M 碩士,7,6,14,1,0,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,21,8,29
25,國立臺北科技大學,349930,文化事業發展系,D 日,B 四技,12,34,11,38,8,32,6,34,0,0,0,0,0,0,1,0,30 臺北市,2 技職,38,138,176
25,國立臺北科技大學,349939,管理學院,N 職,M 碩士,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,25,5,30
25,國立臺北科技大學,349939,管理學院_工業工程與管理EMBA東莞境外專班,N 職,M 碩士,28,2,15,2,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,43,4,47
25,國立臺北科技大學,349939,管理學院_經營管理EMBA泰國境外專班,N 職,M 碩士,21,9,20,3,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,41,12,53
25,國立臺北科技大學,349999,管理學院_外國學生專班,D 日,M 碩士,4,7,4,6,0,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,8,14,22
25,國立臺北科技大學,380210,智慧財產權研究所,D 日,M 碩士,8,8,6,7,3,6,4,2,0,0,0,0,0,0,0,0,30 臺北市,2 技職,21,23,44
25,國立臺北科技大學,380210,智慧財產權研究所,N 職,M 碩士,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,8,2,10
25,國立臺北科技大學,520101,電機工程系,D 日,D 博士,5,1,9,0,12,0,10,2,5,0,5,2,8,0,0,0,30 臺北市,2 技職,54,5,59
25,國立臺北科技大學,520101,電機工程系,D 日,M 碩士,101,15,96,7,11,3,2,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,210,25,235
25,國立臺北科技大學,520101,電機工程系_新能源電控產業碩士專班,D 日,M 碩士,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,8,3,11
25,國立臺北科技大學,520101,電機工程系_電力電子產業碩士專班,D 日,M 碩士,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,25,0,25
25,國立臺北科技大學,520101,電機工程系_電力電子產碩專班,D 日,M 碩士,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,1,0,1
25,國立臺北科技大學,520101,電機工程系,D 日,B 四技,132,3,138,4,127,4,116,13,0,0,0,0,0,0,0,0,30 臺北市,2 技職,513,24,537
25,國立臺北科技大學,520101,電機工程系,D 日,C 二技,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,1,0,1
25,國立臺北科技大學,520101,電機工程系,N 職,M 碩士,24,3,24,2,23,3,14,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,85,8,93
25,國立臺北科技大學,520101,電機工程系,N 修,C 二技,0,0,0,0,35,3,37,1,3,0,0,0,0,0,1,0,30 臺北市,2 技職,76,4,80
25,國立臺北科技大學,520103,電子工程系,D 日,D 博士,7,0,11,0,7,0,11,0,9,1,3,1,6,0,0,0,30 臺北市,2 技職,54,2,56
25,國立臺北科技大學,520103,電子工程系,D 日,M 碩士,87,20,85,13,12,1,3,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職,187,34,221
25,國立臺北科技大學,520103,電子工程系,D 日,B 四技,93,6,103,3,92,9,100,7,0,0,0,0,0,0,1,0,30 臺北市,2 技職,389,25,414
