學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別,男生計,女生計,總計
1,國立政治大學,01111001,教育學系,D 日,D 博士,9,13,6,16,9,13,12,5,6,5,7,5,3,2,0,0,30 臺北市,1 一般,52,59,111
1,國立政治大學,01111001,教育學系,D 日,M 碩士,6,10,1,13,4,4,3,4,0,0,0,0,0,0,0,0,30 臺北市,1 一般,14,31,45
1,國立政治大學,01111001,教育學系,D 日,B 學士,16,41,14,39,17,32,19,42,0,0,0,0,0,0,5,14,30 臺北市,1 一般,71,168,239
1,國立政治大學,01114005,教育行政與政策研究所,D 日,M 碩士,7,12,5,5,2,6,2,7,0,0,0,0,0,0,0,0,30 臺北市,1 一般,16,30,46
1,國立政治大學,01114006,學校行政碩士在職專班,N 職,M 碩士,5,17,5,14,7,13,7,6,2,5,0,0,0,0,0,0,30 臺北市,1 一般,26,55,81
1,國立政治大學,01121004,幼兒教育研究所,D 日,M 碩士,1,10,1,5,2,9,1,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般,5,25,30
1,國立政治大學,02211019,宗教研究所,D 日,D 博士,3,1,1,2,4,2,4,2,3,4,1,1,3,1,0,0,30 臺北市,1 一般,19,13,32
1,國立政治大學,02211019,宗教研究所,D 日,M 碩士,0,5,8,6,1,3,3,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般,12,16,28
1,國立政治大學,02221020,歷史學系,D 日,D 博士,1,4,5,1,2,2,1,2,1,1,3,1,6,1,0,0,30 臺北市,1 一般,19,12,31
1,國立政治大學,02221020,歷史學系,D 日,M 碩士,13,5,15,1,11,3,13,8,0,0,0,0,0,0,0,0,30 臺北市,1 一般,52,17,69
1,國立政治大學,02221020,歷史學系,D 日,B 學士,23,25,21,11,23,10,35,10,0,0,0,0,0,0,9,3,30 臺北市,1 一般,111,59,170
1,國立政治大學,02221021,台灣史研究所,D 日,D 博士,2,0,2,2,2,1,1,2,2,0,0,1,5,3,0,0,30 臺北市,1 一般,14,9,23
1,國立政治大學,02221021,台灣史研究所,D 日,M 碩士,10,2,9,6,6,5,7,8,0,0,0,0,0,0,0,0,30 臺北市,1 一般,32,21,53
1,國立政治大學,02222031,民族學系,D 日,D 博士,4,2,1,2,1,0,2,2,3,2,1,2,4,0,0,0,30 臺北市,1 一般,16,10,26
1,國立政治大學,02222031,民族學系,D 日,M 碩士,5,3,2,6,0,5,5,3,0,0,0,0,0,0,0,0,30 臺北市,1 一般,12,17,29
1,國立政治大學,02222031,民族學系,D 日,B 學士,21,22,16,23,17,30,14,19,0,0,0,0,0,0,9,7,30 臺北市,1 一般,77,101,178
1,國立政治大學,02231022,哲學系,D 日,D 博士,4,0,1,0,4,1,1,0,4,0,2,2,5,2,0,0,30 臺北市,1 一般,21,5,26
1,國立政治大學,02231022,哲學系,D 日,M 碩士,4,8,6,10,7,6,7,3,0,0,0,0,0,0,0,0,30 臺北市,1 一般,24,27,51
1,國立政治大學,02231022,哲學系,D 日,B 學士,23,26,19,18,17,18,23,17,0,0,0,0,0,0,14,6,30 臺北市,1 一般,96,85,181
1,國立政治大學,02311009,英國語文學系,D 日,D 博士,1,2,0,2,0,5,1,1,1,1,3,2,0,4,0,0,30 臺北市,1 一般,6,17,23
1,國立政治大學,02311009,英國語文學系,D 日,M 碩士,2,13,5,10,8,11,2,14,0,0,0,0,0,0,0,0,30 臺北市,1 一般,17,48,65
1,國立政治大學,02311009,英國語文學系,D 日,B 學士,24,41,18,46,19,47,17,52,0,0,0,0,0,0,13,28,30 臺北市,1 一般,91,214,305
1,國立政治大學,02311009,英國語文學系英語教學碩士在職專班,N 職,M 碩士,0,0,2,16,0,5,0,9,1,2,0,0,0,0,0,0,30 臺北市,1 一般,3,32,35
1,國立政治大學,02311011,日本語文學系,D 日,M 碩士,3,3,5,4,1,5,1,5,0,0,0,0,0,0,0,0,30 臺北市,1 一般,10,17,27
1,國立政治大學,02311011,日本語文學系,D 日,B 學士,16,28,10,32,11,23,7,32,0,0,0,0,0,0,5,23,30 臺北市,1 一般,49,138,187
1,國立政治大學,02311012,阿拉伯語文學系,D 日,B 學士,17,30,12,27,18,25,12,26,0,0,0,0,0,0,7,12,30 臺北市,1 一般,66,120,186
1,國立政治大學,02311014,韓國語文學系,D 日,M 碩士,1,5,2,10,1,3,0,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般,4,19,23
1,國立政治大學,02311014,韓國語文學系,D 日,B 學士,2,31,5,29,4,29,6,30,0,0,0,0,0,0,1,11,30 臺北市,1 一般,18,130,148
1,國立政治大學,02311015,土耳其語文學系,D 日,B 學士,9,24,7,21,10,20,6,17,0,0,0,0,0,0,7,9,30 臺北市,1 一般,39,91,130
1,國立政治大學,02311016,歐洲語文學系,D 日,B 學士,11,46,12,51,20,39,10,49,0,0,0,0,0,0,10,45,30 臺北市,1 一般,63,230,293
1,國立政治大學,02311017,斯拉夫語文學系,D 日,M 碩士,1,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般,2,7,9
1,國立政治大學,02311017,斯拉夫語文學系,D 日,B 學士,17,40,7,40,15,40,21,32,0,0,0,0,0,0,11,19,30 臺北市,1 一般,71,171,242
1,國立政治大學,02311087,東南亞語言與文化學士學位學程,D 日,B 學士,6,10,4,13,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,10,23,33
1,國立政治大學,02321007,台灣文學研究所,D 日,D 博士,1,1,0,1,0,2,1,0,0,2,0,0,0,2,0,0,30 臺北市,1 一般,2,8,10
1,國立政治大學,02321007,台灣文學研究所,D 日,M 碩士,2,7,9,3,3,3,6,9,0,0,0,0,0,0,0,0,30 臺北市,1 一般,20,22,42
1,國立政治大學,02322008,中國文學系,D 日,D 博士,2,5,8,5,9,1,7,4,0,10,4,1,5,2,0,0,30 臺北市,1 一般,35,28,63
1,國立政治大學,02322008,中國文學系,D 日,M 碩士,9,9,8,19,10,16,8,16,0,0,0,0,0,0,0,0,30 臺北市,1 一般,35,60,95
1,國立政治大學,02322008,中國文學系,D 日,B 學士,38,46,27,45,18,57,26,60,0,0,0,0,0,0,14,20,30 臺北市,1 一般,123,228,351
1,國立政治大學,02322008,中國文學系國文教學碩士在職專班,N 職,M 碩士,2,13,1,12,10,27,1,15,1,4,0,0,0,0,0,0,30 臺北市,1 一般,15,71,86
1,國立政治大學,02323002,華語文教學博士學位學程,D 日,D 博士,0,3,0,4,1,3,0,2,0,1,0,5,0,0,0,0,30 臺北市,1 一般,1,18,19
1,國立政治大學,02323002,華語文教學碩士學位學程,D 日,M 碩士,5,10,2,12,4,10,1,7,0,0,0,0,0,0,0,0,30 臺北市,1 一般,12,39,51
1,國立政治大學,02399018,語言學研究所,D 日,D 博士,2,0,0,2,0,0,0,0,1,1,1,0,1,1,0,0,30 臺北市,1 一般,5,4,9
1,國立政治大學,02399018,語言學研究所,D 日,M 碩士,2,3,7,4,1,4,1,3,0,0,0,0,0,0,0,0,30 臺北市,1 一般,11,14,25
1,國立政治大學,03111024,經濟學系,D 日,D 博士,1,1,2,1,2,0,2,0,1,0,0,1,1,1,0,0,30 臺北市,1 一般,9,4,13
1,國立政治大學,03111024,經濟學系,D 日,M 碩士,26,12,24,12,7,1,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,58,25,83
1,國立政治大學,03111024,經濟學系,D 日,B 學士,41,42,53,47,46,46,47,51,0,0,0,0,0,0,22,20,30 臺北市,1 一般,209,206,415
1,國立政治大學,03111025,應用經濟與社會發展英語碩士學位學程,D 日,M 碩士,5,8,8,6,2,3,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,15,17,32
1,國立政治大學,03121026,政治學系,D 日,D 博士,0,2,2,1,7,0,1,2,4,0,3,0,6,1,0,0,30 臺北市,1 一般,23,6,29
1,國立政治大學,03121026,政治學系,D 日,M 碩士,15,5,12,10,11,7,11,7,0,0,0,0,0,0,0,0,30 臺北市,1 一般,49,29,78
1,國立政治大學,03121026,政治學系,D 日,B 學士,20,29,30,27,26,22,22,31,0,0,0,0,0,0,9,13,30 臺北市,1 一般,107,122,229
1,國立政治大學,03121029,國際事務學院國家安全與大陸研究碩士在職專班,N 職,M 碩士,16,7,21,6,8,3,3,0,0,1,0,0,0,0,0,0,30 臺北市,1 一般,48,17,65
1,國立政治大學,03122045,外交學系,D 日,D 博士,3,0,1,0,0,0,2,1,1,1,2,0,2,0,0,0,30 臺北市,1 一般,11,2,13
1,國立政治大學,03122045,外交學系,D 日,M 碩士,15,10,12,14,5,11,4,5,0,0,0,0,0,0,0,0,30 臺北市,1 一般,36,40,76
1,國立政治大學,03122045,外交學系,D 日,B 學士,20,42,17,41,24,37,25,47,0,0,0,0,0,0,6,11,30 臺北市,1 一般,92,178,270
1,國立政治大學,03122045,外交學系戰略與國際事務碩士在職專班,N 職,M 碩士,15,7,17,5,10,7,5,0,2,2,0,0,0,0,0,0,30 臺北市,1 一般,49,21,70
1,國立政治大學,03122046,國際研究英語碩士學位學程,D 日,M 碩士,6,7,11,10,5,0,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,23,17,40
1,國立政治大學,03131032,心理學系,D 日,D 博士,0,3,1,1,1,1,0,0,0,2,0,0,0,3,0,0,30 臺北市,1 一般,2,10,12
1,國立政治大學,03131032,心理學系,D 日,M 碩士,6,10,9,15,7,9,8,12,0,0,0,0,0,0,0,0,30 臺北市,1 一般,30,46,76
1,國立政治大學,03131032,心理學系,D 日,B 學士,12,28,15,30,18,38,25,26,0,0,0,0,0,0,6,5,30 臺北市,1 一般,76,127,203
1,國立政治大學,03131033,輔導與諮商碩士學位學程,D 日,M 碩士,2,9,4,7,3,11,2,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般,11,29,40
1,國立政治大學,03141030,社會學系,D 日,D 博士,1,2,1,2,1,1,1,0,1,0,0,0,4,0,0,0,30 臺北市,1 一般,9,5,14
1,國立政治大學,03141030,社會學系,D 日,M 碩士,8,13,6,9,11,7,6,5,0,0,0,0,0,0,0,0,30 臺北市,1 一般,31,34,65
1,國立政治大學,03141030,社會學系,D 日,B 學士,21,27,17,26,11,24,16,27,0,0,0,0,0,0,8,12,30 臺北市,1 一般,73,116,189
1,國立政治大學,03143023,中東與中亞研究碩士學位學程,D 日,M 碩士,3,2,2,3,2,1,2,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般,9,7,16
1,國立政治大學,03143028,東亞研究所,D 日,D 博士,4,2,2,4,5,2,3,0,4,0,0,0,2,1,0,0,30 臺北市,1 一般,20,9,29
1,國立政治大學,03143028,東亞研究所,D 日,M 碩士,10,11,9,9,10,6,12,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般,41,28,69
1,國立政治大學,03143036,日本研究博士學位學程,D 日,D 博士,2,1,0,2,2,1,1,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般,5,5,10
1,國立政治大學,03143036,日本研究碩士學位學程,D 日,M 碩士,6,3,5,7,6,6,3,3,0,0,0,0,0,0,0,0,30 臺北市,1 一般,20,19,39
1,國立政治大學,03143038,俄羅斯研究所,D 日,M 碩士,5,9,4,6,5,3,5,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般,19,20,39
1,國立政治大學,03143040,亞太研究英語博士學位學程,D 日,D 博士,7,8,5,6,5,5,3,3,5,0,1,2,5,3,0,0,30 臺北市,1 一般,31,27,58
1,國立政治大學,03143040,亞太研究英語碩士學位學程,D 日,M 碩士,12,7,10,6,3,5,5,7,0,0,0,0,0,0,0,0,30 臺北市,1 一般,30,25,55
1,國立政治大學,03143043,地政學系,D 日,D 博士,2,0,0,0,4,1,2,0,2,3,1,4,2,2,0,0,30 臺北市,1 一般,13,10,23
1,國立政治大學,03143043,地政學系,D 日,M 碩士,13,26,14,11,8,6,0,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般,35,45,80
1,國立政治大學,03143043,地政學系,D 日,B 學士,81,46,60,68,57,56,67,64,0,0,0,0,0,0,12,10,30 臺北市,1 一般,277,244,521
1,國立政治大學,03143043,地政學系,N 職,M 碩士,17,12,15,14,13,14,4,6,4,3,0,0,0,0,0,0,30 臺北市,1 一般,53,49,102
1,國立政治大學,03191047,國家發展研究所,D 日,D 博士,4,2,3,2,3,2,4,1,4,0,2,2,0,2,0,0,30 臺北市,1 一般,20,11,31
1,國立政治大學,03191047,國家發展研究所,D 日,M 碩士,10,9,10,11,8,9,7,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,35,29,64
1,國立政治大學,03199048,勞工研究所,D 日,M 碩士,5,14,6,18,7,12,6,13,0,0,0,0,0,0,0,0,30 臺北市,1 一般,24,57,81
1,國立政治大學,03211049,傳播學院傳播碩士學位學程,D 日,M 碩士,19,56,22,48,14,45,22,26,0,0,0,0,0,0,0,0,30 臺北市,1 一般,77,175,252
1,國立政治大學,03211049,傳播學院傳播學士學位學程,D 日,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30 臺北市,1 一般,0,2,2
1,國立政治大學,03211050,國際傳播英語碩士學位學程,D 日,M 碩士,3,15,2,13,0,7,1,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般,6,36,42
1,國立政治大學,03211056,傳播學院博士班,D 日,D 博士,2,8,4,1,2,3,1,6,0,0,0,1,0,0,0,0,30 臺北市,1 一般,9,19,28
1,國立政治大學,03211056,傳播學院大一大二不分系,D 日,B 學士,59,151,52,186,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,111,337,448
1,國立政治大學,03211056,傳播學院碩士在職專班,N 職,M 碩士,6,17,4,19,6,23,8,7,2,1,0,0,0,0,0,0,30 臺北市,1 一般,26,67,93
1,國立政治大學,03213052,廣播電視學系,D 日,B 學士,0,0,0,0,26,62,27,50,0,0,0,0,0,0,8,19,30 臺北市,1 一般,61,131,192
1,國立政治大學,03214051,新聞學系,D 日,D 博士,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,30 臺北市,1 一般,3,2,5
1,國立政治大學,03214051,新聞學系,D 日,B 學士,0,0,0,0,15,34,15,23,0,0,0,0,0,0,7,20,30 臺北市,1 一般,37,77,114
1,國立政治大學,03222054,圖書資訊與檔案學研究所,D 日,D 博士,1,3,2,1,0,2,0,1,0,3,1,0,0,0,0,0,30 臺北市,1 一般,4,10,14
1,國立政治大學,03222054,圖書資訊與檔案學研究所,D 日,M 碩士,10,16,9,16,0,5,2,4,0,0,0,0,0,0,0,0,30 臺北市,1 一般,21,41,62
1,國立政治大學,03222054,圖書資訊與檔案學研究所圖書資訊學數位碩士在職專班,N 職,M 碩士,6,17,3,18,2,10,1,4,2,1,0,0,0,0,0,0,30 臺北市,1 一般,14,50,64
1,國立政治大學,04111059,會計學系,D 日,D 博士,1,2,1,0,0,1,0,0,1,1,0,2,1,0,0,0,30 臺北市,1 一般,4,6,10
1,國立政治大學,04111059,會計學系,D 日,M 碩士,23,46,23,37,3,10,2,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般,51,94,145
1,國立政治大學,04111059,會計學系,D 日,B 學士,29,62,47,63,44,58,49,65,0,0,0,0,0,0,8,17,30 臺北市,1 一般,177,265,442
1,國立政治大學,04121065,財務管理學系,D 日,D 博士,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,30 臺北市,1 一般,4,5,9
1,國立政治大學,04121065,財務管理學系,D 日,M 碩士,16,13,19,13,7,2,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,42,28,70
1,國立政治大學,04121065,財務管理學系,D 日,B 學士,13,31,25,22,19,28,32,14,0,0,0,0,0,0,5,9,30 臺北市,1 一般,94,104,198
1,國立政治大學,04121068,金融學系,D 日,D 博士,6,0,3,1,4,0,3,1,5,0,4,1,1,1,0,0,30 臺北市,1 一般,26,4,30
1,國立政治大學,04121068,金融學系,D 日,M 碩士,30,13,32,11,4,3,2,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,68,27,95
1,國立政治大學,04121068,金融學系,D 日,B 學士,32,25,24,32,24,38,30,27,0,0,0,0,0,0,6,7,30 臺北市,1 一般,116,129,245
1,國立政治大學,04122070,財政學系,D 日,D 博士,3,0,3,1,0,0,0,2,0,1,0,0,0,0,0,0,30 臺北市,1 一般,6,4,10
1,國立政治大學,04122070,財政學系,D 日,M 碩士,12,22,13,16,1,7,4,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般,30,46,76
1,國立政治大學,04122070,財政學系,D 日,B 學士,39,48,35,63,41,63,58,51,0,0,0,0,0,0,10,19,30 臺北市,1 一般,183,244,427
1,國立政治大學,04123069,風險管理與保險學系,D 日,D 博士,1,0,1,1,3,1,1,0,3,2,1,1,1,0,0,0,30 臺北市,1 一般,11,5,16
1,國立政治大學,04123069,風險管理與保險學系,D 日,M 碩士,12,17,16,16,8,7,2,4,0,0,0,0,0,0,0,0,30 臺北市,1 一般,38,44,82
1,國立政治大學,04123069,風險管理與保險學系,D 日,B 學士,27,22,21,30,24,25,31,19,0,0,0,0,0,0,4,8,30 臺北市,1 一般,107,104,211
1,國立政治大學,04131060,企業管理學系,D 日,D 博士,6,2,5,4,6,2,2,6,1,3,3,3,3,4,0,0,30 臺北市,1 一般,26,24,50
1,國立政治大學,04131060,企業管理研究所(MBA學位學程),D 日,M 碩士,42,58,42,54,19,23,5,9,0,0,0,0,0,0,0,0,30 臺北市,1 一般,108,144,252
1,國立政治大學,04131060,企業管理學系,D 日,B 學士,30,65,44,60,42,64,50,49,0,0,0,0,0,0,16,17,30 臺北市,1 一般,182,255,437
1,國立政治大學,04131062,經營管理碩士學程全球華商班,N 職,M 碩士,22,5,18,4,12,7,1,0,1,0,0,0,0,0,0,0,30 臺北市,1 一般,54,16,70
1,國立政治大學,04131062,經營管理碩士學程高階經營班,N 職,M 碩士,97,59,71,61,64,45,12,13,6,2,0,0,0,0,0,0,30 臺北市,1 一般,250,180,430
1,國立政治大學,04131064,國際經營管理英語碩士學位學程,D 日,M 碩士,27,33,23,24,16,11,7,3,0,0,0,0,0,0,0,0,30 臺北市,1 一般,73,71,144
1,國立政治大學,04134041,公共行政學系,D 日,D 博士,2,2,3,1,1,1,2,1,2,1,0,0,1,0,0,0,30 臺北市,1 一般,11,6,17
1,國立政治大學,04134041,公共行政學系,D 日,M 碩士,16,19,14,18,14,24,6,14,0,0,0,0,0,0,0,0,30 臺北市,1 一般,50,75,125
1,國立政治大學,04134041,公共行政學系,D 日,B 學士,16,33,17,28,9,36,16,36,0,0,0,0,0,0,2,8,30 臺北市,1 一般,60,141,201
1,國立政治大學,04134042,行政管理碩士學程,N 職,M 碩士,31,56,32,53,19,26,15,6,7,6,0,0,0,0,0,0,30 臺北市,1 一般,104,147,251
1,國立政治大學,04134042,行政管理碩士學程現役軍人營區碩士在職專班,N 職,M 碩士,37,4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,53,7,60
1,國立政治大學,04141067,國際經營與貿易學系,D 日,D 博士,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,3,1,4
1,國立政治大學,04141067,國際經營與貿易學系,D 日,M 碩士,18,30,20,27,5,9,1,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般,44,68,112
1,國立政治大學,04141067,國際經營與貿易學系,D 日,B 學士,29,56,39,50,18,69,37,42,0,0,0,0,0,0,4,17,30 臺北市,1 一般,127,234,361
1,國立政治大學,04143055,廣告學系,D 日,B 學士,0,0,0,0,15,87,23,76,0,0,0,0,0,0,7,33,30 臺北市,1 一般,45,196,241
1,國立政治大學,04199072,科技管理與智慧財產研究所,D 日,D 博士,2,3,2,3,2,1,2,1,0,2,3,0,1,1,0,0,30 臺北市,1 一般,12,11,23
1,國立政治大學,04199072,科技管理與智慧財產研究所,D 日,M 碩士,19,38,26,27,13,21,5,4,0,0,0,0,0,0,0,0,30 臺北市,1 一般,63,90,153
1,國立政治大學,04211073,法律學系,D 日,B 學士,72,82,75,95,86,89,79,90,0,0,0,0,0,0,22,12,30 臺北市,1 一般,334,368,702
1,國立政治大學,04211074,法律科際整合研究所,D 日,M 碩士,9,15,10,11,12,12,10,14,0,0,0,0,0,0,0,0,30 臺北市,1 一般,41,52,93
1,國立政治大學,04211075,法學院碩士在職專班,N 職,M 碩士,37,28,27,30,31,27,26,21,20,18,0,0,0,0,0,0,30 臺北市,1 一般,141,124,265
1,國立政治大學,04212073,法律學系,D 日,D 博士,6,1,4,2,3,3,2,2,7,3,4,3,3,1,0,0,30 臺北市,1 一般,29,15,44
1,國立政治大學,04212073,法律學系,D 日,M 碩士,31,41,29,34,32,24,31,27,0,0,0,0,0,0,0,0,30 臺北市,1 一般,123,126,249
1,國立政治大學,05199083,神經科學研究所,D 日,M 碩士,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,1,3,4
1,國立政治大學,05331077,應用物理研究所,D 日,M 碩士,5,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,8,2,10
1,國立政治大學,05411078,應用數學系,D 日,D 博士,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,30 臺北市,1 一般,3,3,6
1,國立政治大學,05411078,應用數學系,D 日,M 碩士,15,2,11,2,11,2,4,1,0,0,0,0,0,0,0,0,30 臺北市,1 一般,41,7,48
1,國立政治大學,05411078,應用數學系,D 日,B 學士,36,10,36,5,33,6,29,8,0,0,0,0,0,0,15,2,30 臺北市,1 一般,149,31,180
1,國立政治大學,05421079,統計學系,D 日,D 博士,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,30 臺北市,1 一般,2,0,2
1,國立政治大學,05421079,統計學系,D 日,M 碩士,19,9,22,6,3,5,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,44,20,64
1,國立政治大學,05421079,統計學系,D 日,B 學士,24,22,30,20,31,25,32,19,0,0,0,0,0,0,10,1,30 臺北市,1 一般,127,87,214
1,國立政治大學,06131080,資訊管理學系,D 日,D 博士,4,5,6,4,6,1,8,1,5,1,7,2,4,1,0,0,30 臺北市,1 一般,40,15,55
1,國立政治大學,06131080,資訊管理學系,D 日,M 碩士,28,12,23,20,2,3,1,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,54,35,89
1,國立政治大學,06131080,資訊管理學系,D 日,B 學士,40,41,42,36,42,37,46,31,0,0,0,0,0,0,20,2,30 臺北市,1 一般,190,147,337
1,國立政治大學,06131081,資訊科學系,D 日,D 博士,2,0,0,0,2,0,0,1,0,0,1,0,2,0,0,0,30 臺北市,1 一般,7,1,8
1,國立政治大學,06131081,資訊科學系,D 日,M 碩士,38,4,30,4,15,7,6,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般,89,15,104
1,國立政治大學,06131081,資訊科學系,D 日,B 學士,35,15,39,8,38,11,38,8,0,0,0,0,0,0,14,2,30 臺北市,1 一般,164,44,208
1,國立政治大學,06131081,資訊科學系,N 職,M 碩士,12,6,21,4,19,3,3,3,5,2,0,0,0,0,0,0,30 臺北市,1 一般,60,18,78
1,國立政治大學,06131082,社群網路與人智計算國際研究生博士學位學程,D 日,D 博士,3,0,2,0,0,0,4,0,2,1,0,0,0,0,0,0,30 臺北市,1 一般,11,1,12
1,國立政治大學,06134057,數位內容碩士學位學程,D 日,M 碩士,8,9,7,6,4,4,4,4,0,0,0,0,0,0,0,0,30 臺北市,1 一般,23,23,46
1,國立政治大學,09231084,社會工作研究所,D 日,D 博士,1,4,3,2,0,0,2,4,1,0,0,0,0,0,0,0,30 臺北市,1 一般,7,10,17
1,國立政治大學,09231084,社會工作研究所,D 日,M 碩士,5,10,5,19,4,8,1,8,0,0,0,0,0,0,0,0,30 臺北市,1 一般,15,45,60
2,國立清華大學,01111084,教育與學習科技學系,D 日,D 博士,2,8,4,10,4,7,4,5,1,4,4,4,3,6,0,0,18 新竹市,1 一般,22,44,66
2,國立清華大學,01111084,教育與學習科技學系,D 日,M 碩士,7,24,5,25,3,20,5,8,1,1,0,1,0,0,0,0,18 新竹市,1 一般,21,79,100
2,國立清華大學,01111084,教育與學習科技學系教育行政碩士在職專班,N 職,M 碩士,5,20,4,23,2,10,1,5,2,3,1,1,3,1,0,0,18 新竹市,1 一般,18,63,81
2,國立清華大學,01111084,教育與學習科技學系課程與教學碩士在職專班,N 職,M 碩士,6,37,3,25,0,16,1,5,1,7,1,0,1,5,0,0,18 新竹市,1 一般,13,95,108
2,國立清華大學,01111112,竹師教育學院學士班,D 日,B 學士,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般,13,16,29
2,國立清華大學,01112083,人力資源與數位學習科技研究所,D 日,M 碩士,0,0,0,0,3,10,4,5,0,0,0,0,0,0,0,0,18 新竹市,1 一般,7,15,22
2,國立清華大學,01113095,特殊教育學系,D 日,M 碩士,3,20,3,14,0,10,2,9,0,0,0,3,0,0,0,0,18 新竹市,1 一般,8,56,64
2,國立清華大學,01113095,特殊教育學系,D 日,B 學士,6,34,12,22,8,43,9,41,0,0,0,0,0,0,2,2,18 新竹市,1 一般,37,142,179
2,國立清華大學,01113110,學前特殊教育碩士在職學位學程,N 職,M 碩士,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般,0,29,29
2,國立清華大學,01121091,幼兒教育學系,D 日,M 碩士,0,20,1,12,0,6,1,4,0,0,1,1,0,0,0,0,18 新竹市,1 一般,3,43,46
2,國立清華大學,01121091,幼兒教育學系,D 日,B 學士,4,36,11,60,11,70,7,75,0,0,0,0,0,0,3,7,18 新竹市,1 一般,36,248,284
2,國立清華大學,01121091,幼兒教育學系,N 職,M 碩士,1,14,0,14,1,15,0,0,1,6,0,0,0,0,0,0,18 新竹市,1 一般,3,49,52
2,國立清華大學,01121091,幼兒教育學系幼兒園教師碩士在職專班,N 職,M 碩士,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,18 新竹市,1 一般,1,6,7
2,國立清華大學,01131084,教育與學習科技學系,D 日,B 學士,14,26,23,47,17,64,22,65,0,0,0,0,0,0,2,5,18 新竹市,1 一般,78,207,285
2,國立清華大學,01131085,數理教育研究所,D 日,M 碩士,12,11,10,13,7,11,7,2,1,1,1,1,0,0,0,0,18 新竹市,1 一般,38,39,77
2,國立清華大學,01131085,數理教育研究所,N 職,M 碩士,8,8,6,11,3,14,2,6,0,0,0,0,0,1,0,0,18 新竹市,1 一般,19,40,59
2,國立清華大學,01131085,數理教育研究所科學教育教師碩士在職專班,N 職,M 碩士,0,0,0,0,0,0,0,0,1,1,0,2,3,8,0,0,18 新竹市,1 一般,4,11,15
2,國立清華大學,01131085,數理教育研究所數學教育教師碩士在職專班,N 職,M 碩士,0,0,0,0,0,0,0,0,1,2,1,2,1,2,0,0,18 新竹市,1 一般,3,6,9
2,國立清華大學,01131105,英語教學系,D 日,M 碩士,0,7,0,10,0,6,0,4,0,0,0,0,0,0,0,0,18 新竹市,1 一般,0,27,27
2,國立清華大學,01131105,英語教學系,D 日,B 學士,12,26,6,18,7,30,4,37,0,0,0,0,0,0,0,2,18 新竹市,1 一般,29,113,142
2,國立清華大學,01141090,體育學系,D 日,M 碩士,8,10,2,2,3,2,3,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般,16,15,31
2,國立清華大學,01141090,體育學系,D 日,B 學士,26,11,29,14,30,10,29,19,0,0,0,0,0,0,6,2,18 新竹市,1 一般,120,56,176
2,國立清華大學,01141090,體育學系體育碩士在職專班,N 職,M 碩士,11,4,8,4,3,1,3,2,0,0,3,1,0,3,0,0,18 新竹市,1 一般,28,15,43
